ocel:oid,ocel:type,m_metadata,p_mass[kg],p_material[EN10130:2006],s_co2e[kg],i_steel-waste[kg],P_electric-from-grid-de[kWh],P_gas-from-grid-de[m3],p_init-len[cm],p_width[cm],i_material-cold-rolled-steel[kg],i_steel-waste-to-recycle[kg],i_material-steel-pin[kg],P_compressed-air[m3]
o_malepart_385,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_210,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_305,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_314,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_241,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_281,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_377,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_265,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_269,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_250,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_357,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_469,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_535,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_453,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_507,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_459,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_406,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_555,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_410,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_522,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_554,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_405,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_417,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_521,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_428,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_455,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_426,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_427,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_446,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_489,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_475,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_441,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_432,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_433,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_436,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_493,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_568,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_593,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_526,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_545,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_490,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_460,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_578,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_598,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_562,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_496,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_510,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_509,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_524,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_495,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_483,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_474,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_444,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_518,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_508,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_525,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_574,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_458,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_422,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_531,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_486,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_501,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_514,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_563,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_572,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_551,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_591,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_476,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_470,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_586,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_542,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_435,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_584,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_539,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_519,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_418,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_546,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_498,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_559,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_412,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_409,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_556,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_550,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_512,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_488,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_585,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_541,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_569,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_595,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_477,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_564,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_533,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_447,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_560,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_478,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_462,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_505,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_527,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_575,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_452,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_445,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_503,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_407,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_473,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_411,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_516,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_491,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_465,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_416,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_540,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_440,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_805,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_659,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_760,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_712,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_791,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_607,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_776,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_697,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_763,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_787,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_795,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_690,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_804,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_649,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_752,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_716,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_647,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_644,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_639,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_770,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_785,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_790,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_725,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_803,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_696,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_609,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_704,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_675,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_655,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_793,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_796,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_800,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_662,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_654,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_680,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_616,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_710,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_761,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_733,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_681,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_727,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_719,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_640,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_637,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_768,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_769,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_708,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_735,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_698,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_765,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_700,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_745,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_709,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_726,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_605,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_728,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_608,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_701,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_632,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_653,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_665,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_720,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_744,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_703,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_661,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_758,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_678,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_679,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_771,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_734,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_774,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_687,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_740,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_625,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_657,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_732,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_611,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_691,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_674,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_624,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_651,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_756,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_731,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_658,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_642,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_693,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_718,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_677,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_676,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_739,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_781,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_626,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_617,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_606,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_619,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_614,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_636,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_652,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_683,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_772,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_645,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_909,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1004,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_819,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_986,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_897,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_957,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_868,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_945,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_871,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_914,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_946,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_996,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_823,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_906,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_874,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_813,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_949,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_818,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_920,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_870,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_915,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_969,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_836,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_984,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_910,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_812,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_987,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_960,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_832,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_821,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_863,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_994,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_913,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_942,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_968,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_891,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_802,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_879,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_876,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_808,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_990,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_859,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_953,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_894,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_903,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_952,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_839,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_895,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_822,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_981,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_962,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_967,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_943,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_814,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1000,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_866,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_807,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_979,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_890,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_853,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_912,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_854,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_889,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_834,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_828,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_924,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_964,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_926,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_885,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_811,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_976,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_922,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_940,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_843,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_930,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_806,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_852,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_934,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_917,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_999,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_809,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_988,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_907,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_973,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_862,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_932,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_884,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_980,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_886,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_936,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_816,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_958,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_815,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_825,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_820,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_956,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_865,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_850,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_970,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_911,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1206,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1066,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1089,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1127,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1156,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1161,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1100,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1033,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1008,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1105,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1041,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1187,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1123,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1010,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1198,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1192,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1045,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1153,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1022,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1181,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1128,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1202,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1118,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1015,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1076,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1116,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1027,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1155,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1122,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1054,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1159,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1078,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1124,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1095,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1072,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1125,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1077,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1200,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1176,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1032,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1104,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1113,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1194,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1065,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1103,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1051,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1109,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1142,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1107,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1063,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1096,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1195,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1003,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1074,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1097,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1150,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1174,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1099,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1207,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1383,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1216,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1036,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1168,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1149,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1102,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1177,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1354,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1361,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1387,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1346,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1082,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1201,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1306,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1101,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1345,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1347,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1298,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1359,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1262,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1379,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1227,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1286,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1333,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1075,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1110,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1403,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1088,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1086,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1093,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1240,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1268,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1011,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1287,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1293,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1273,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1031,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1014,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1119,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1237,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1249,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1385,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1344,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1406,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1305,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1248,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1328,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1261,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1131,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1241,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1278,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1212,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1136,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1064,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1184,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1266,MalePart,,?,DC01,?,?,,,,,,,,
o_malepart_1348,MalePart,,?,DC01,?,?,,,,,,,,
